44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,0,1,1,1,1,1,1,1,1,1,1,2,44,44,44,44,44,44,44,44,44,44
44,44,44,44,20,21,21,21,21,21,21,21,21,21,21,22,44,44,44,44,44,44,44,44,44,44
44,44,44,44,20,21,21,21,21,21,21,21,21,21,21,22,44,44,44,44,44,44,44,44,44,44
44,44,44,44,20,21,21,21,21,21,21,21,21,21,21,22,44,44,44,44,44,44,44,44,44,44
44,44,44,44,20,21,21,21,21,21,21,21,21,21,21,22,44,44,44,44,44,44,44,44,44,44
44,44,44,44,20,21,21,21,21,21,21,3,41,41,41,42,44,44,44,44,44,44,44,44,44,44
44,44,44,44,20,21,21,21,21,21,21,22,61,61,61,62,44,44,44,44,44,44,44,44,44,44
44,44,44,44,40,83,43,43,43,43,84,42,61,61,61,62,44,44,44,44,44,44,44,44,44,44
44,44,44,44,60,62,63,63,63,63,60,62,61,61,61,62,44,44,44,44,44,44,44,44,44,44
44,44,44,44,60,62,63,63,63,63,60,62,81,81,81,82,44,44,44,44,44,44,44,44,44,44
44,44,44,44,60,62,63,63,63,63,60,62,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,80,82,63,63,63,63,80,82,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,100,101,101,101,101,102,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,120,121,121,121,121,122,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,100,101,124,121,121,121,121,122,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,120,121,121,121,121,121,121,122,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,120,121,121,121,121,121,121,122,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,140,141,141,141,141,141,141,142,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,160,161,161,161,161,161,161,162,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,180,181,181,181,181,181,181,182,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
