331,332,391,391,391,391,113,115,391,391,113,115,391,391,113,115,391,391,113,115,391,391,391,391,330,331
331,332,391,391,391,391,113,115,391,391,113,115,391,391,113,115,391,391,113,115,391,391,391,391,330,331
331,332,391,391,391,391,113,115,391,391,113,115,391,391,113,115,391,391,113,115,391,391,391,391,330,331
331,332,391,391,391,391,113,115,391,391,113,115,391,391,113,115,391,391,113,115,391,391,391,391,330,331
331,332,391,391,391,391,113,115,391,391,113,115,391,391,113,115,391,391,113,115,391,391,391,391,330,331
331,332,421,421,421,421,113,115,421,421,113,115,421,421,113,115,421,421,113,115,421,421,421,421,330,331
331,332,331,331,331,331,53,55,331,331,53,55,331,331,53,55,331,331,53,55,331,331,331,331,330,331
331,332,331,331,331,331,53,55,331,331,53,55,331,331,53,55,331,331,53,55,331,331,331,331,330,331
331,332,331,331,23,24,57,56,24,24,57,56,24,24,57,56,24,24,57,56,24,25,331,331,330,331
331,332,331,331,53,26,84,84,84,84,27,26,84,84,27,26,84,84,84,84,27,55,331,331,330,331
331,332,331,331,53,55,331,331,331,331,53,55,331,331,53,55,331,331,331,331,53,55,331,331,330,331
331,332,331,331,53,55,331,331,331,331,53,55,331,331,53,55,331,331,331,331,53,55,331,331,330,331
331,332,331,331,53,55,331,331,23,24,57,56,24,24,57,56,24,25,331,331,53,55,331,331,330,331
331,332,331,331,53,55,331,331,53,26,331,331,331,331,331,331,27,55,331,331,53,55,331,331,330,331
331,332,331,331,53,56,24,24,57,55,331,331,331,331,331,331,53,56,24,24,57,55,331,331,330,331
331,332,331,331,53,26,84,84,27,55,331,331,331,331,331,331,53,26,84,84,27,55,331,331,330,331
331,332,331,331,53,55,331,331,53,55,331,331,331,331,331,331,53,55,331,331,53,55,331,331,330,331
331,332,331,331,53,55,331,331,53,55,331,331,331,331,331,331,53,55,331,331,53,55,331,331,330,331
331,332,331,331,53,56,24,24,57,55,331,331,331,331,331,331,53,56,24,24,57,55,331,331,330,331
331,332,331,331,53,26,84,84,27,55,331,331,331,331,331,331,53,26,84,84,27,55,331,331,330,331
331,332,331,331,53,55,331,331,53,56,24,24,331,331,24,24,57,55,331,331,53,55,331,331,330,331
331,332,331,331,53,55,331,331,83,84,27,54,331,331,54,26,84,85,331,331,53,55,331,331,330,331
331,332,331,331,53,55,331,331,331,331,53,54,331,331,54,55,331,331,331,331,53,55,331,331,330,331
331,332,331,331,53,55,331,331,331,331,53,54,331,331,54,55,331,331,331,331,53,55,331,331,330,331
331,332,331,331,53,56,24,24,24,24,57,54,294,296,54,56,24,24,24,24,57,55,331,331,330,331
331,332,331,331,83,84,84,84,27,26,331,331,331,331,331,331,27,26,84,84,84,85,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,24,24,24,24,24,24,57,55,331,331,331,331,331,331,53,56,24,24,24,24,24,24,330,331
331,332,84,84,84,84,84,84,27,55,331,331,331,331,331,331,53,26,84,84,84,84,84,84,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,24,24,24,24,24,24,57,55,331,331,331,331,331,331,53,56,24,24,24,24,24,24,330,331
331,332,84,84,84,84,84,84,27,55,331,331,331,331,331,331,53,26,84,84,84,84,84,84,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,24,24,24,24,24,24,57,55,331,331,331,331,331,331,53,56,24,24,24,24,24,24,330,331
331,332,84,84,84,84,84,84,27,55,331,331,331,331,331,331,53,26,84,84,84,84,84,84,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,53,55,331,331,331,331,331,331,53,55,331,331,331,331,331,331,330,331
331,332,24,24,24,24,24,24,57,55,331,331,331,331,331,331,53,56,24,24,24,24,24,24,330,331
331,332,84,84,84,84,84,84,84,85,331,331,331,331,331,331,83,84,84,84,84,84,84,84,330,331
331,332,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,330,331
331,332,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,330,331
