48,48,48,48,48,48,48,48,48,167,88,88,88,88,88,88,88,88,168,48,48,48,48,48,48,48,48,48,48,48,167,88,88,88,88,88,88,168,48,48
48,48,48,48,48,0,1,1,1,1,1,2,641,641,641,641,641,641,87,88,88,88,88,88,88,88,88,88,88,88,89,841,841,841,841,841,841,47,48,48
48,48,48,48,48,40,7,8,8,8,9,42,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,841,841,841,841,841,841,841,841,87,168,48
48,48,48,48,0,40,47,48,48,48,49,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,841,841,841,841,841,841,841,841,841,841,47,48
48,48,48,48,40,40,47,48,167,88,89,86,1,1,2,41,41,41,41,41,41,41,41,41,41,41,41,42,841,841,841,841,841,841,841,841,841,841,87,168
48,48,48,48,40,80,47,48,49,165,41,86,82,3,5,41,41,41,41,41,41,41,41,41,41,41,41,42,841,841,841,800,801,801,801,802,841,841,841,47
48,48,48,48,40,120,247,248,249,40,83,42,45,43,45,41,41,41,41,41,41,41,41,41,41,41,41,42,841,841,841,840,841,841,841,842,841,841,841,47
48,48,167,88,40,160,247,647,249,80,81,82,85,43,85,41,41,41,41,41,41,41,41,41,41,41,41,42,841,841,841,805,803,880,881,882,841,841,841,47
48,167,89,641,40,7,287,368,369,120,121,122,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,841,841,841,885,843,960,923,962,841,841,841,47
48,49,641,641,40,47,48,48,49,160,123,162,41,41,41,41,41,41,41,41,164,81,82,3,3,3,80,82,841,841,841,841,841,841,963,841,841,841,841,47
167,89,641,641,40,47,48,48,49,41,163,41,41,41,41,41,41,41,41,41,42,120,122,43,43,43,120,122,841,841,841,841,841,841,841,841,841,841,841,47
49,641,641,641,40,47,48,48,49,41,41,41,41,41,41,41,41,41,41,41,42,120,122,43,43,43,120,122,841,841,841,841,841,841,841,841,841,841,841,47
49,641,600,601,40,47,48,48,49,41,41,41,41,41,41,41,41,41,41,41,42,120,122,43,43,43,120,122,41,841,841,841,841,841,841,841,841,841,841,47
49,641,680,681,40,87,168,48,207,8,8,8,8,8,8,8,8,8,9,41,42,120,122,43,43,43,120,122,41,41,841,841,841,841,7,8,8,8,8,208
49,641,760,723,40,41,47,48,48,48,48,48,48,48,48,48,48,48,49,41,42,120,122,43,43,43,120,122,41,41,41,41,41,41,47,48,48,48,48,48
49,641,641,763,40,41,87,88,88,88,88,88,88,88,88,88,168,48,49,41,42,160,162,43,43,43,160,162,41,41,41,41,41,41,47,48,167,88,88,168
49,641,641,641,80,81,81,81,81,81,81,81,81,81,81,81,47,88,49,81,82,41,41,41,41,41,41,41,41,41,41,41,41,41,127,127,127,41,41,47
207,8,8,9,120,121,121,121,121,121,121,121,121,121,121,121,327,121,327,121,122,41,41,41,41,41,41,41,41,41,41,41,41,41,127,127,127,41,41,47
48,48,48,49,120,121,121,121,121,121,121,121,121,121,121,121,327,121,327,121,122,41,41,41,41,41,41,41,41,41,7,8,8,8,208,48,49,41,41,47
48,48,48,49,120,121,121,121,121,121,121,121,121,121,121,121,327,121,327,121,122,41,41,41,41,41,41,41,41,41,47,48,48,48,48,48,49,41,41,47
48,48,48,49,160,161,161,161,161,161,161,161,161,161,161,161,327,123,327,161,162,41,41,41,41,41,41,41,41,41,47,48,167,88,88,88,89,41,41,47
48,48,48,49,41,41,41,41,41,41,41,41,41,41,41,41,448,163,448,41,41,41,41,41,41,41,41,41,41,41,47,48,49,41,41,41,41,41,41,47
48,48,48,49,41,41,41,41,41,41,41,41,41,41,41,41,47,128,49,41,41,41,41,41,41,41,41,41,41,41,47,48,49,41,41,41,41,41,41,47
48,48,48,49,41,41,41,41,41,41,41,41,41,41,41,41,47,169,127,41,41,41,41,41,41,41,41,41,41,41,47,48,49,41,41,41,41,41,41,47
48,48,48,207,9,41,41,41,41,41,41,41,41,41,41,41,47,48,207,8,8,8,8,8,8,128,128,8,8,8,208,48,49,41,41,41,41,41,41,47
48,48,48,48,49,41,41,41,41,41,41,41,41,41,41,41,47,48,48,48,48,48,48,48,48,128,128,48,48,48,48,48,49,41,41,41,41,41,41,47
48,48,167,0,1,2,41,41,41,41,7,8,8,8,8,8,208,48,167,88,88,88,88,88,88,128,128,88,88,88,88,88,89,41,41,41,41,41,41,47
167,88,89,40,83,42,41,41,41,41,47,48,48,48,48,48,48,48,49,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,47
49,41,41,80,81,82,41,41,41,41,47,48,167,88,88,88,88,88,89,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,47
49,41,41,160,161,162,41,41,41,41,47,48,49,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,47
49,41,41,41,41,41,41,41,41,41,47,48,49,41,41,441,441,441,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,641,641,641,641,641,47
49,41,41,41,41,41,41,41,41,41,47,48,49,41,441,441,441,441,441,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,641,600,601,602,641,47
207,8,8,8,8,8,8,128,128,8,208,48,49,41,441,441,441,441,441,41,41,41,41,41,41,41,41,41,41,41,41,41,41,641,641,640,641,642,641,47
48,48,48,48,48,48,48,128,128,48,48,48,49,41,441,441,441,441,441,41,41,41,41,41,41,41,41,41,41,641,641,641,641,641,641,680,681,682,641,47
167,88,88,88,88,88,88,128,128,88,88,88,89,41,41,441,441,441,41,41,41,41,41,41,41,41,41,641,641,641,641,641,641,641,641,760,723,762,641,47
49,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,641,641,641,641,600,601,602,641,641,641,641,763,641,641,47
