185,185,185,185,185,186,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,163,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
208,208,208,208,208,209,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
231,231,231,231,231,232,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
254,254,254,254,254,255,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,28,28,184,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,164,208,208,208,208,208,208,208,208,208,208,208,209,28,28,207,209,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,186,231,231,231,231,231,231,231,231,231,231,231,232,28,28,230,232,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,186,254,254,254,254,254,254,254,254,254,254,254,255,28,28,253,255,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,42,17,17,17,17,17,17,17,17,17,17,17,17,17,18,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,19,63,63,63,63,63,63,63,63,63,63,20,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668
184,185,185,185,185,185,185,185,185,186,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,161,162,162,162,162,163,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668
207,208,208,208,208,208,208,208,208,209,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,184,185,185,185,185,186,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668
230,231,231,231,231,231,231,231,231,232,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,184,185,185,185,185,186,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668
253,254,254,254,254,254,254,254,254,255,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,39,40,40,41,668,668,207,208,208,208,208,209,668,668,39,40,40,41,668,668,668,668,668,668,668,668,668,668,668,668
